Congregation,National_Affiliation,Sub_Affiliations,Name,Building_Type,Congregation_Race,Cross_Street,Street_Address,City_State,Zip_Code,Full Address,Latitude,Longitude
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,Lee Station A. M. E. Church,Church,Black,Old Gentilly Highway,10121 Old Gentilly Highway,"New Orleans, Louisiana",70127,"10121 Old Gentilly Highway New Orleans, Louisiana 70127",30.0152878,-89.9652233
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,Little Bethel A. M. E. Church,Church,Black,full address provided,1123 Caffin Ave.,"New Orleans, Louisiana",70117,"1123 Caffin Ave. New Orleans, Louisiana 70117",29.961677,-90.015302
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,Little St. Peter Ho. 2 A. M. E. Church,Church,Black,full address provided,3424 Eagle St.,"New Orleans, Louisiana",70118,"3424 Eagle St. New Orleans, Louisiana 70118",29.96843,-90.118545
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,Morris Brown A. M. E. Church,Church,Black,full address provided,1813 Urquhart St.,"New Orleans, Louisiana",70116,"1813 Urquhart St. New Orleans, Louisiana 70116",29.9704464,-90.0612698
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,St. James' A. M. E. Church,Church,Black,full address provided,222 N. Roman St.,"New Orleans, Louisiana",70112,"222 N. Roman St. New Orleans, Louisiana 70112",29.9615862,-90.078272
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,St. John's A. M. E. Church,Church,Black,full address provided,1015 Belleville St.,"New Orleans, Louisiana",70114,"1015 Belleville St. New Orleans, Louisiana 70114",29.9451543,-90.048645
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,St. Luke's A. U. E. Church,Church,Black,Congress St. and Florida Walk,Congress St. and Florida Walk,"New Orleans, Louisiana",70117,"Congress St. and Florida Walk New Orleans, Louisiana 70117",29.9832358,-90.0337587
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,St. Paul's A. M. E. Church,Church,Black,full address provided,8534 Cohn St.,"New Orleans, Louisiana",70118,"8534 Cohn St. New Orleans, Louisiana 70118",29.9554378,-90.1286978
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,St. Peter's A. 1.1. E. Church,Church,Black,full address provided,1209 Cadiz St.,"New Orleans, Louisiana",70115,"1209 Cadiz St. New Orleans, Louisiana 70115",29.9237157,-90.1039608
African Methodist Episcopal Church,General Conference,Eighth Episcopal District; Louisiana and Mississippi,Union Bethel A. M. E. Church,Church,Black,full address provided,1323 G. Liberty St.,"New Orleans, Louisiana",70113,"1323 G. Liberty St. New Orleans, Louisiana 70113",29.9440505,-90.0820572
African Methodist Episcopal Zion Church,General Conference,Louisiana Annual Conference; Louisiana District,Carrollton Mission A. M. E. Zion Church,Church,Black,full address provided,3315 Broadway St.,"New Orleans, Louisiana",70125,"3315 Broadway St. New Orleans, Louisiana 70125",29.9593229,-90.1091718
African Methodist Episcopal Zion Church,General Conference,Louisiana Annual Conference; Louisiana District,Petty' s Metropolitan A. M. E. Zion Church,Church,Black,full address provided,2727 Sixth St.,"New Orleans, Louisiana",70115,"2727 Sixth St. New Orleans, Louisiana 70115",29.9396957,-90.09415
African Methodist Episcopal Zion Church,General Conference,Louisiana Annual Conference; Louisiana District,Shaw's Chapel A. M. E. Zion Church,Church,Black,full address provided,4120 Thalia St.,"New Orleans, Louisiana",70125,"4120 Thalia St. New Orleans, Louisiana 70125",29.9537037,-90.100088
Colored Methodist Episcopal Church,General Conference,New Orleans Crowley District,Mount Calvary C. M. E. Church,Church,Black,full address provided,3623 Dryades St.,"New Orleans, Louisiana",70115,"3623 Dryades St. New Orleans, Louisiana 70115",29.9304295,-90.0954414
Pentecostal,The Pentecostal Assembly of God,n/a,Pentecostal Church of God,Church,Black,full address provided,315 N. Claiborne Ave.,"New Orleans, Louisiana",70112,"315 N. Claiborne Ave. New Orleans, Louisiana 70112",29.9614549,-90.0763033
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Canal Street Presbyterian Church,Church,White,full address provided,4302 Canal St.,"New Orleans, Louisiana",70119,"4302 Canal St. New Orleans, Louisiana 70119",29.9762066,-90.1039089
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Carrollton Presbyterian Church,Church,White,full address provided,2100 S. Carrollton Ave.,"New Orleans, Louisiana",70118,"2100 S. Carrollton Ave. New Orleans, Louisiana 70118",29.9540084,-90.1231228
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Claiborne Ave. Presbyterian Church*,Church,White,Corner N. Claiborne Ave. and Annette St.,625 N. Claiborne Ave.,"New Orleans, Louisiana",70112,"625 N. Claiborne Ave. New Orleans, Louisiana 70112",29.9637546,-90.0742994
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,First Presbyterian Church,Church,White,full address provided,5401 S. Claiborne Ave.,"New Orleans, Louisiana",70125,"5401 S. Claiborne Ave. New Orleans, Louisiana 70125",29.9421617,-90.1096219
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,First Street Presbyterian Church,Church,White,full address provided,821 First St.,"New Orleans, Louisiana",70130,"821 First St. New Orleans, Louisiana 70130",29.9261462,-90.0775231
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Gentilly Presbyterian Church*,Church,White,Corner Franklin Ave. and Gentilly Road,Corner Franklin Ave. and Gentilly Road,"New Orleans, Louisiana",70122,"Corner Franklin Ave. and Gentilly Road New Orleans, Louisiana 70122",30.0029883,-90.0503117
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Lakeview Presbyterian Church,Church,White,full address provided,124 Polk Ave.,"New Orleans, Louisiana",70124,"124 Polk Ave. New Orleans, Louisiana 70124",29.9997037,-90.1143572
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Napoleon Avenue Presbyterian Church,Church,White,full address provided,4400 St. Charles Ave.,"New Orleans, Louisiana",70115,"4400 St. Charles Ave. New Orleans, Louisiana 70115",29.9260834,-90.1023892
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Prytania Street Presbyterian Church,Church,White,full address provided,2101 Prytania St.,"New Orleans, Louisiana",70130,"2101 Prytania St. New Orleans, Louisiana 70130",29.9335943,-90.0786665
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,St. Charles Avenue Presbyterian Church,Church,White,full address provided,5924 St. Charles Ave.,"New Orleans, Louisiana",70115,"5924 St. Charles Ave. New Orleans, Louisiana 70115",29.9303672,-90.1178074
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Third Presbyterian Church,Church,White,full address provided,2536 Esplanade Ave.,"New Orleans, Louisiana",70119,"2536 Esplanade Ave. New Orleans, Louisiana 70119",29.975283,-90.077929
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Bethany Home,Institution,White,full address provided,1643 N. Claiborne Ave.,"New Orleans, Louisiana",70116,"1643 N. Claiborne Ave. New Orleans, Louisiana 70116",29.9733939,-90.0643846
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Chinese Mission,Institution,Chinese,full address provided,223 S. Roman St.,"New Orleans, Louisiana",70112,"223 S. Roman St. New Orleans, Louisiana 70112",29.959095,-90.081132
The Presbyterian Church in the United States,The General Assembly,Synod of Louisiana; Presbytery of Louisiana,Berean Presbyterian Church,Church,Black,full address provided,1629 Loyola Ave.,"New Orleans, Louisiana",70113,"1629 Loyola Ave. New Orleans, Louisiana 70113",29.9453838,-90.0784817
The Presbyterian Church in the United States of America,The General Assembly,Synod of Texas; Presbytery of New Orleans,Bethel Presbyterian Church,Church,White,full address provided,6034 Burgundy St.,"New Orleans, Louisiana",70117,"6034 Burgundy St. New Orleans, Louisiana 70117",29.9577096,-90.0125185
The Presbyterian Church in the United States of America,The General Assembly,Synod of Texas; Presbytery of New Orleans,Westminster Presbyterian Church,Church,White,St. Charles Ave. and Eighth St.,1530 Harmony St.,"New Orleans, Louisiana",70115,"1530 Harmony St. New Orleans, Louisiana 70115",29.9284215,-90.0891402
Protestant Episcopal Church,General Convention,Diocese of Louisiana,Christ Church Cathedral,Church,White,full address provided,2919 St. Charles Ave.,"New Orleans, Louisiana",70115,"2919 St. Charles Ave. New Orleans, Louisiana 70115",29.930399,-90.0880548
Protestant Episcopal Church,General Convention,Diocese of Louisiana,Church of the Annunciation,Church,White,full address provided,4515 E. Claiborne Ave.,"New Orleans, Louisiana",70125,"4515 E. Claiborne Ave. New Orleans, Louisiana 70125",29.9405852,-90.1052247
Protestant Episcopal Church,General Convention,Diocese of Louisiana,Church of the Holy Comforter,Church,White,full address provided,4445 De Montluzin St.,"New Orleans, Louisiana",70122,"4445 De Montluzin St. New Orleans, Louisiana 70122",30.0042238,-90.0490175
Protestant Episcopal Church,General Convention,Diocese of Louisiana,Grace Church,Church,White,full address provided,1501 Canal St.,"New Orleans, Louisiana",70112,"1501 Canal St. New Orleans, Louisiana 70112",29.9578388,-90.0751694
Protestant Episcopal Church,General Convention,Diocese of Louisiana,Mt. Olivet Church,Church,White,Corner Pelican and Olivier Sts.,530 Pelican Ave.,"New Orleans, Louisiana",70114,"530 Pelican Ave. New Orleans, Louisiana 70114",29.9534236,-90.0503944
Protestant Episcopal Church,General Convention,Diocese of Louisiana,St. Andrew's Church,Church,White,full address provided,8021 Zimple St.,"New Orleans, Louisiana",70118,"8021 Zimple St. New Orleans, Louisiana 70118",29.9461108,-90.1296226
Protestant Episcopal Church,General Convention,Diocese of Louisiana,St. Anna's Church,Church,White,full address provided,1313 Esplanade Ave.,"New Orleans, Louisiana",70116,"1313 Esplanade Ave. New Orleans, Louisiana 70116",29.9679743,-90.0660074
Protestant Episcopal Church,General Convention,Diocese of Louisiana,St. George's Church,Church,White,full address provided,4600 St. Charles Ave.,"New Orleans, Louisiana",70115,"4600 St. Charles Ave. New Orleans, Louisiana 70115",29.9259258,-90.1045684
Protestant Episcopal Church,General Convention,Diocese of Louisiana,St. Paul's Church,Church,White,Corner Camp and Gaiennie Sts.,Corner Canp and Gaiennie Sts.,"New Orleans, Louisiana",70130,"Corner Canp and Gaiennie Sts. New Orleans, Louisiana 70130",29.940616,-90.07173
Protestant Episcopal Church,General Convention,Diocese of Louisiana,St. Philip's Mission of St. George's Church,Church,White,full address provided,1003 Henry Clay Ave.,"New Orleans, Louisiana",70118,"1003 Henry Clay Ave. New Orleans, Louisiana 70118",29.9249774,-90.123233
Protestant Episcopal Church,General Convention,Diocese of Louisiana,Trinity Church,Church,White,full address provided,1301 Jackson Ave.,"New Orleans, Louisiana",70130,"1301 Jackson Ave. New Orleans, Louisiana 70130",29.9312645,-90.0781234
Protestant Episcopal Church,General Convention,Diocese of Louisiana,Children's Home,Institution,White,full address provided,730 S. Carrollton Ave.,"New Orleans, Louisiana",70118,"730 S. Carrollton Ave. New Orleans, Louisiana 70118",29.9448388,-90.1334643
Protestant Episcopal Church,General Convention,Diocese of Louisiana,St. Luke's Church,Church,Black,full address provided,1628 Fourth St.,"New Orleans, Louisiana",70130,"1628 Fourth St. New Orleans, Louisiana 70130",29.9319361,-90.0857716
Protestant Episcopal Church,General Convention,Diocese of Louisiana,Gaudet Normal and Industrial School,Institution,Black,full address provided,4110 Gentilly Road,"New Orleans, Louisiana",70126,"4110 Gentilly Road New Orleans, Louisiana 70126",30.0065414,-90.0227645
Roman Catholic Church,Apostolic Delegate to the United States,Archdiocese of New Orleans,St. Louis Cathedral,Church,White,Chartres between St. Peter and St. Ann Streets,615 Pere Antoine Alley,"New Orleans, Louisiana",70116,"615 Pere Antoine Alley New Orleans, Louisiana 70116",29.9579567,-90.0636679
Roman Catholic Church,Apostolic Delegate to the United States,Archdiocese of New Orleans,Annunciation Church,Church,White,full address provided,1221 Mandeville St.,"New Orleans, Louisiana",70117,"1221 Mandeville St. New Orleans, Louisiana 70117",29.9701579,-90.0543158
Roman Catholic Church,Apostolic Delegate to the United States,Archdiocese of New Orleans,Holy Name of Jesus Church,Church,White,full address provided,6363 St. Charles Ave.,"New Orleans, Louisiana",70118,"6363 St. Charles Ave. New Orleans, Louisiana 70118",29.9347795,-90.1208818
Roman Catholic Church,Apostolic Delegate to the United States,Archdiocese of New Orleans,Holy Name of Mary Church,Church,White,full address provided,423 Olivier St.,"New Orleans, Louisiana",70114,"423 Olivier St. New Orleans, Louisiana 70114",29.9518113,-90.0502354
Roman Catholic Church,Apostolic Delegate to the United States,Archdiocese of New Orleans,Holy Trinity (German) Church,Church,German,full address provided,721 St. Ferdinand St.,"New Orleans, Louisiana",70117,"721 St. Ferdinand St. New Orleans, Louisiana 70117",29.9649067,-90.0490839
Roman Catholic Church,Apostolic Delegate to the United States,Archdiocese of New Orleans,Immaculate Conception Church,Church,White,full address provided,132 Baronne St.,"New Orleans, Louisiana",70112,"132 Baronne St. New Orleans, Louisiana 70112",29.9536334,-90.0715988
Roman Catholic Church,Apostolic Delegate to the United States,Archdiocese of New Orleans,Incarnate Word Church,Church,White,full address provided,8316 Apricot St.,"New Orleans, Louisiana",70118,"8316 Apricot St. New Orleans, Louisiana 70118",29.9603356,-90.1197608
Roman Catholic Church,Apostolic Delegate to the United States,Archdiocese of New Orleans,Mater Dolorosa Church*,Church,White,S. Carrollton Ave. and Plum St.,1230 S Carrollton Ave.,"New Orleans, Louisiana",70118,"1230 S Carrollton Ave. New Orleans, Louisiana 70118",29.948107,-90.1295004
Roman Catholic Church,Apostolic Delegate to the United States,Archdiocese of New Orleans,Mother of Perpetual Help Chapel,Church,White,full address provided,2523 Prytania St.,"New Orleans, Louisiana",70130,"2523 Prytania St. New Orleans, Louisiana 70130",29.9310623,-90.0833488
